question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Transmissão de Energia,Médio,3.374647853001079,1419,0.004298,AC,0.23759141200025624,10,0,0,0,0,10
Quadrado,Médio,3.3280567199981306,1148,0.00376,WA,0.04440677599995979,0,30,0,0,0,30
Chocolate,Fácil,1.3301737750007303,1008,0.002284,WA,0.08131269399927987,2,97,0,0,0,99
Xadrez,Fácil,1.0918756940009189,766,0.001688,AC,0.038916667999728816,26,0,0,0,0,26
Pizza,Médio,2.948916528999689,1328,0.0036439999999999,WA,0.30024876599964045,23,25,0,0,0,48
Construção de Rodovia,Difícil,9.674221880006373,2023,0.008386,WA,1.936308242999985,7,6,0,0,0,13
Dividindo o império,Médio,2.262698578000709,1033,0.002726,AC,0.2978107540002384,18,0,0,0,0,18
Cinco,Médio,25.380343900003936,3717,0.01815,RE,0.20478440500028228,0,0,64,0,0,64
Quebra-cabeça,Médio,2.6813820879979176,981,0.0026579999999999,AC,0.6002000459993724,24,0,0,0,0,24
Dominó,Médio,4.25940195700241,1306,0.004484,AC,0.06208645799961232,10,0,0,0,0,10
Calçada Imperial,Médio,6.209364962000109,1574,0.006092,WA,3.0,9,4,0,7,0,20
Nota cortada,Fácil,1.9691876500000944,1022,0.00246,AC,0.08201590499993472,65,0,0,0,0,65
Gráfico de Barras,Fácil,1.3036644870007876,1293,0.002898,AC,0.04481323300024087,22,0,0,0,0,22
Tesouro,Médio,3.361564227998315,1720,0.0048319999999999,AC,0.9354459169999245,54,0,0,0,0,54
Relógios,Difícil,4.140003448999778,1644,0.005068,TLE,3.0,28,0,0,20,0,48
Cabo de guerra,Fácil,1.572833033002098,1074,0.0025199999999999,AC,0.605676850999771,76,0,0,0,0,76
Toupeira,Médio,2.302409664996958,1499,0.003858,AC,0.8679355260001103,26,0,0,0,0,26
Copa,Fácil,1.888027761997364,1073,0.0029259999999999,WA,0.0790272879994518,17,41,0,0,0,58
Corredor,Médio,1.51721040999837,888,0.002156,AC,0.14674339500015776,30,0,0,0,0,30
Linhas de Ônibus,Médio,3.643670744000701,1526,0.004592,TLE,3.0,55,0,0,10,0,65
Câmeras,Médio,5.012254164998012,1562,0.005152,AC,0.0779293929999767,60,0,0,0,0,60
Passatempo,Médio,6.913568321993807,1952,0.007364,AC,0.2673916140001893,30,0,0,0,0,30
Trilhas,Médio,2.441735462998622,1327,0.003658,AC,0.14438909300042724,20,0,0,0,0,20
Escada perfeita,Médio,1.793177587001992,1028,0.002616,WA,0.10569759200006956,29,31,0,0,0,60
Sequência Secreta,Médio,2.4507335090020206,1053,0.002826,WA,0.035587926000516745,3,16,0,0,0,19
Cortando o Papel,Médio,3.764533251996909,1082,0.003768,TLE,3.0,1,9,0,12,0,22
Acelerador de Partículas,Fácil,1.6544184849990415,848,0.002128,WA,0.05344176099970355,15,24,0,0,0,39
Teleférico,Fácil,0.9376141850007116,772,0.0017079999999999,AC,0.04890700299984019,36,0,0,0,0,36
Catálogo de Músicas,Difícil,132.36704905599618,15723,0.08957,RE,0.13922394900055224,0,0,26,0,0,26
Fissura Perigosa,Médio,2.813375828998687,1264,0.0035759999999999,AC,0.36634674899960373,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.395824129001994,1266,0.003292,AC,0.06330566599990561,28,0,0,0,0,28
Fuga,Difícil,99.40796150500682,11377,0.063682,RE,0.1687664709997989,0,0,34,0,0,34
Visita entre cidades,Médio,2.7159958889969857,1102,0.002996,AC,0.12486897300004784,19,0,0,0,0,19
